pair,count
"('find', 'go')",4
"('every', 'first')",3
"('every', 'hard')",7
"('around', 'choose')",3
"('choose', 'let')",7
"('choose', 'didnt')",5
"('choose', 'decide')",6
"('choose', 'go')",7
"('reality', 'time')",3
"('let', 'time')",5
"('decide', 'time')",3
"('go', 'time')",7
"('fully', 'get')",3
"('get', 'taking')",3
"('get', 'let')",5
"('didnt', 'get')",5
"('decide', 'get')",5
"('let', 'live')",3
"('decide', 'live')",5
"('hard', 'live')",5
"('go', 'live')",4
"('let', 'watching')",3
"('around', 'choice')",3
"('around', 'decide')",3
"('fully', 'want')",3
"('really', 'taking')",3
"('go', 'whatever')",3
"('didnt', 'want')",3
"('first', 'let')",3
"('didnt', 'let')",3
"('let', 'really')",3
"('didnt', 'helpful')",3
"('go', 'opportunity')",3
"('decide', 'first')",3
"('didnt', 'really')",6
"('like', 'write')",3
"('philosophy', 'point')",3
"('like', 'philosophy')",6
"('like', 'program')",3
"('lawyer', 'talk')",3
"('good', 'lawyer')",4
"('listen', 'talk')",3
"('day', 'good')",3
"('feeling', 'gut')",3
"('choose', 'sometimes')",3
"('career', 'choose')",4
"('choose', 'youre')",3
"('time', 'youre')",4
"('decision', 'youre')",5
"('come', 'right')",3
"('feeling', 'right')",3
"('make', 'youre')",5
"('positive', 'way')",3
"('positive', 'really')",3
"('choose', 'help')",6
"('help', 'school')",5
"('choosing', 'way')",3
"('choosing', 'really')",7
"('school', 'time')",3
"('school', 'video')",4
"('really', 'school')",4
"('drifter', 'lot')",3
"('never', 'video')",4
"('greater', 'would')",3
"('greater', 'make')",4
"('make', 'reflect')",3
"('say', 'thought')",4
"('answer', 'decision')",5
"('trying', 'year')",3
"('find', 'one')",5
"('created', 'reason')",4
"('created', 'u')",4
"('desire', 'dont')",3
"('desire', 'like')",3
"('desire', 'good')",3
"('dont', 'whole')",3
"('get', 'much')",5
"('like', 'much')",8
"('much', 'people')",4
"('much', 'thats')",3
"('much', 'thing')",5
"('much', 'problem')",6
"('get', 'people')",7
"('care', 'dont')",3
"('care', 'like')",3
"('inner', 'reason')",4
"('drifted', 'people')",3
"('care', 'people')",3
"('people', 'thing')",9
"('drifted', 'thing')",3
"('thats', 'thing')",5
"('problem', 'thats')",3
"('problem', 'thing')",4
"('inner', 'others')",3
"('good', 'problem')",3
"('good', 'inner')",3
"('much', 'say')",4
"('beautiful', 'choose')",3
"('love', 'thank')",4
"('choice', 'study')",3
"('beautiful', 'say')",3
"('make', 'oh')",3
"('choice', 'oh')",4
"('oh', 'really')",3
"('excellent', 'talk')",3
"('like', 'though')",3
"('im', 'though')",4
"('easy', 'though')",3
"('choice', 'though')",3
"('dont', 'youd')",3
"('say', 'youd')",3
"('make', 'youd')",3
"('thing', 'youd')",3
"('choice', 'youd')",4
"('comment', 'video')",5
"('people', 'video')",4
"('point', 'video')",3
"('feel', 'video')",3
"('thought', 'video')",3
"('na', 'video')",3
"('nothing', 'video')",3
"('actually', 'video')",3
"('decision', 'point')",4
"('decision', 'understand')",4
"('decision', 'say')",6
"('decision', 'id')",3
"('decision', 'easy')",6
"('decision', 'look')",5
"('important', 'people')",3
"('help', 'important')",3
"('keep', 'think')",3
"('comment', 'dont')",7
"('comment', 'like')",7
"('also', 'comment')",4
"('comment', 'feel')",5
"('comment', 'good')",4
"('comment', 'help')",3
"('comment', 'say')",3
"('comment', 'saying')",3
"('comment', 'na')",3
"('comment', 'nothing')",3
"('comment', 'think')",5
"('comment', 'thing')",3
"('comment', 'would')",3
"('choice', 'comment')",5
"('idk', 'im')",3
"('doesnt', 'people')",4
"('lot', 'people')",4
"('people', 'point')",5
"('based', 'people')",4
"('help', 'people')",3
"('people', 'saying')",4
"('id', 'people')",3
"('mind', 'people')",5
"('people', 'said')",3
"('actually', 'people')",4
"('people', 'philosophy')",4
"('people', 'would')",8
"('doesnt', 'point')",3
"('doesnt', 'great')",3
"('doesnt', 'dont')",8
"('doesnt', 'someone')",3
"('doesnt', 'help')",4
"('doesnt', 'might')",3
"('helped', 'one')",3
"('helped', 'make')",4
"('actually', 'helped')",4
"('great', 'lot')",3
"('im', 'lot')",5
"('look', 'lot')",3
"('also', 'point')",3
"('good', 'point')",7
"('point', 'thought')",5
"('life', 'point')",7
"('help', 'point')",3
"('make', 'point')",10
"('nothing', 'point')",3
"('point', 'think')",6
"('point', 'would')",5
"('drifter', 'point')",3
"('anyone', 'dont')",5
"('also', 'anyone')",3
"('anyone', 'life')",3
"('anyone', 'help')",4
"('anyone', 'one')",3
"('anyone', 'im')",3
"('great', 'like')",5
"('feel', 'great')",4
"('great', 'make')",5
"('great', 'think')",3
"('great', 'thing')",3
"('dont', 'someone')",6
"('dont', 'part')",4
"('able', 'dont')",4
"('add', 'like')",3
"('add', 'one')",4
"('add', 'make')",3
"('add', 'thing')",3
"('like', 'thought')",7
"('like', 'part')",4
"('like', 'na')",3
"('actually', 'like')",6
"('also', 'understand')",3
"('also', 'help')",4
"('also', 'saying')",3
"('allows', 'feel')",3
"('feel', 'part')",3
"('actually', 'feel')",4
"('good', 'thought')",5
"('good', 'help')",4
"('good', 'look')",4
"('based', 'saying')",3
"('based', 'easy')",3
"('based', 'mind')",3
"('based', 'think')",3
"('conclusion', 'think')",3
"('day', 'nothing')",3
"('day', 'would')",3
"('life', 'thought')",5
"('im', 'thought')",3
"('nothing', 'thought')",3
"('said', 'thought')",3
"('think', 'thought')",5
"('thing', 'thought')",4
"('say', 'someone')",4
"('im', 'someone')",4
"('look', 'someone')",3
"('drifter', 'understand')",3
"('life', 'saying')",3
"('came', 'life')",3
"('life', 'na')",3
"('life', 'nothing')",7
"('easy', 'life')",3
"('life', 'mind')",4
"('actually', 'life')",4
"('help', 'part')",4
"('help', 'im')",7
"('help', 'said')",3
"('help', 'think')",4
"('help', 'thing')",5
"('part', 'say')",4
"('say', 'think')",7
"('look', 'say')",3
"('one', 'saying')",4
"('make', 'saying')",6
"('saying', 'think')",5
"('look', 'saying')",3
"('saying', 'would')",4
"('choice', 'saying')",8
"('part', 'would')",4
"('na', 'one')",3
"('mind', 'one')",6
"('able', 'kind')",3
"('able', 'thing')",4
"('came', 'make')",4
"('came', 'choice')",5
"('make', 'na')",3
"('make', 'nothing')",6
"('easy', 'make')",7
"('make', 'philosophy')",4
"('make', 'turn')",3
"('gon', 'think')",3
"('choice', 'gon')",3
"('im', 'nothing')",3
"('easy', 'im')",5
"('actually', 'im')",6
"('im', 'look')",5
"('na', 'think')",4
"('actually', 'na')",3
"('look', 'na')",3
"('choice', 'na')",4
"('choice', 'id')",3
"('nothing', 'said')",3
"('nothing', 'think')",5
"('nothing', 'thing')",4
"('nothing', 'would')",3
"('easy', 'mind')",3
"('actually', 'easy')",4
"('easy', 'philosophy')",3
"('drifter', 'easy')",3
"('actually', 'mind')",3
"('actually', 'thing')",5
"('drifter', 'thing')",3
"('actually', 'would')",3
"('give', 'ted')",4
"('give', 'talk')",5
"('didnt', 'talk')",5
"('didnt', 'im')",3
"('opinion', 'talk')",4
"('conclusion', 'ted')",3
"('conclusion', 'talk')",4
"('philosophy', 'talk')",4
"('day', 'thank')",3
"('im', 'philosopher')",3
"('philosopher', 'thank')",4
"('decision', 'guide')",3
"('guide', 'making')",3
"('guide', 'hard')",3
"('guide', 'make')",3
"('choice', 'guide')",3
"('decision', 'self')",3
"('individual', 'self')",3
"('point', 'self')",3
"('others', 'self')",3
"('however', 'self')",3
"('agency', 'self')",3
"('make', 'self')",5
"('ive', 'option')",4
"('doesnt', 'option')",5
"('behind', 'option')",3
"('apply', 'option')",3
"('feel', 'option')",6
"('option', 'part')",3
"('choosing', 'say')",3
"('choosing', 'simply')",3
"('decision', 'yet')",3
"('also', 'ive')",3
"('get', 'ive')",6
"('feeling', 'ive')",3
"('ive', 'way')",4
"('ive', 'know')",5
"('ive', 'would')",5
"('choice', 'meaningful')",4
"('come', 'making')",5
"('also', 'making')",5
"('making', 'matter')",3
"('making', 'say')",4
"('come', 'doesnt')",4
"('also', 'come')",4
"('also', 'game')",3
"('game', 'make')",3
"('doesnt', 'world')",3
"('doesnt', 'reason')",4
"('doesnt', 'however')",3
"('doesnt', 'matter')",3
"('agency', 'doesnt')",3
"('doesnt', 'sense')",3
"('doesnt', 'know')",5
"('behind', 'world')",5
"('behind', 'reason')",5
"('behind', 'want')",4
"('behind', 'others')",3
"('behind', 'get')",4
"('behind', 'way')",4
"('behind', 'make')",8
"('behind', 'would')",3
"('behind', 'decide')",5
"('behind', 'drifter')",3
"('right', 'say')",3
"('part', 'right')",3
"('individual', 'really')",3
"('individual', 'life')",4
"('individual', 'way')",3
"('get', 'wrong')",3
"('point', 'really')",3
"('long', 'point')",3
"('point', 'reason')",3
"('point', 'want')",4
"('point', 'way')",6
"('part', 'really')",3
"('hard', 'inner')",4
"('allow', 'hard')",4
"('hard', 'mental')",3
"('hard', 'yet')",3
"('dictate', 'hard')",4
"('apply', 'life')",4
"('apply', 'say')",3
"('apply', 'way')",3
"('apply', 'make')",3
"('apply', 'know')",3
"('apply', 'choice')",4
"('long', 'world')",3
"('long', 'reason')",3
"('long', 'simply')",3
"('set', 'way')",3
"('choice', 'set')",5
"('agency', 'world')",4
"('life', 'world')",3
"('say', 'world')",3
"('simply', 'world')",3
"('decide', 'world')",4
"('dictate', 'world')",3
"('allow', 'reason')",3
"('reason', 'simply')",3
"('part', 'want')",3
"('others', 'way')",3
"('however', 'say')",3
"('drifter', 'however')",3
"('agency', 'get')",3
"('agency', 'decide')",4
"('agency', 'drifter')",3
"('decide', 'move')",3
"('get', 'say')",3
"('get', 'part')",3
"('get', 'would')",9
"('dictate', 'get')",4
"('act', 'make')",3
"('act', 'choice')",3
"('allow', 'choice')",4
"('dictate', 'life')",3
"('feeling', 'way')",3
"('choice', 'pretty')",3
"('dictate', 'make')",3
"('choice', 'mental')",3
"('choice', 'yet')",3
"('simply', 'would')",3
"('choice', 'environment')",3
"('choice', 'dictate')",4
"('decide', 'drifter')",3
"('better', 'case')",3
"('case', 'make')",3
"('made', 'video')",3
"('thank', 'wan')",3
"('na', 'thank')",3
"('bit', 'little')",5
"('little', 'make')",4
"('bit', 'make')",4
"('actually', 'bit')",4
"('choose', 'day')",3
"('choose', 'job')",5
"('choose', 'part')",3
"('job', 'money')",4
"('help', 'job')",3
"('get', 'leave')",4
"('help', 'money')",4
"('money', 'part')",3
"('money', 'need')",3
"('could', 'study')",3
"('help', 'need')",5
"('need', 'parent')",3
"('go', 'heart')",4
"('let', 'say')",4
"('cant', 'say')",6
"('let', 'need')",3
"('cant', 'need')",5
"('decide', 'need')",3
"('cant', 'decide')",5
"('better', 'ive')",4
"('better', 'lawyer')",3
"('behind', 'better')",3
"('better', 'later')",3
"('better', 'get')",10
"('able', 'better')",3
"('better', 'security')",3
"('better', 'probably')",4
"('ive', 'today')",3
"('financial', 'security')",3
"('change', 'ive')",3
"('could', 'ive')",4
"('dont', 'ive')",5
"('ive', 'like')",7
"('ive', 'probably')",4
"('comment', 'making')",3
"('comment', 'really')",3
"('comment', 'read')",4
"('comment', 'reading')",4
"('comment', 'know')",3
"('learning', 'make')",3
"('learning', 'would')",3
"('behind', 'lawyer')",3
"('get', 'lawyer')",3
"('lawyer', 'thing')",4
"('know', 'lawyer')",3
"('family', 'making')",4
"('child', 'making')",3
"('cant', 'making')",3
"('im', 'making')",5
"('making', 'well')",4
"('making', 'probably')",3
"('making', 'thing')",9
"('behind', 'dont')",6
"('behind', 'like')",4
"('behind', 'create')",3
"('dont', 'oh')",3
"('change', 'family')",3
"('change', 'world')",3
"('change', 'get')",4
"('family', 'really')",4
"('really', 'write')",3
"('really', 'sometimes')",3
"('really', 'thanks')",3
"('dont', 'family')",4
"('family', 'see')",4
"('family', 'make')",3
"('family', 'well')",4
"('family', 'taking')",3
"('family', 'think')",3
"('family', 'thing')",4
"('family', 'know')",5
"('dont', 'read')",4
"('get', 'read')",3
"('make', 'read')",4
"('read', 'think')",3
"('know', 'read')",3
"('could', 'thought')",3
"('dont', 'parent')",3
"('dont', 'love')",5
"('dont', 'longer')",4
"('dont', 'see')",7
"('good', 'world')",3
"('like', 'longer')",4
"('like', 'reading')",3
"('know', 'university')",3
"('cant', 'person')",3
"('probably', 'want')",3
"('feel', 'reading')",3
"('good', 'write')",3
"('get', 'write')",3
"('cant', 'good')",3
"('place', 'would')",3
"('lose', 'make')",3
"('know', 'parent')",3
"('know', 'love')",4
"('longer', 'make')",4
"('know', 'longer')",3
"('cant', 'get')",3
"('able', 'get')",3
"('child', 'would')",3
"('thought', 'well')",3
"('know', 'thought')",3
"('cant', 'thing')",7
"('able', 'probably')",3
"('make', 'taking')",3
"('make', 'probably')",4
"('im', 'well')",3
"('im', 'probably')",3
"('course', 'know')",3
"('well', 'would')",4
"('know', 'taking')",3
"('need', 'think')",4
"('law', 'thing')",3
"('choose', 'id')",3
"('id', 'want')",3
"('bit', 'decision')",4
"('bit', 'made')",3
"('bit', 'career')",3
"('bit', 'im')",3
"('college', 'get')",3
"('college', 'like')",3
"('college', 'want')",3
"('college', 'would')",3
"('college', 'high')",3
"('college', 'im')",3
"('college', 'school')",3
"('everything', 'get')",4
"('decision', 'everything')",3
"('everything', 'ive')",3
"('come', 'everything')",3
"('everything', 'take')",3
"('everything', 'made')",3
"('everything', 'taking')",3
"('know', 'unable')",3
"('experience', 'get')",3
"('education', 'get')",4
"('get', 'high')",4
"('get', 'school')",5
"('choose', 'ive')",4
"('choose', 'lawyer')",3
"('choose', 'people')",8
"('choose', 'upon')",3
"('choose', 'whether')",3
"('choose', 'offer')",3
"('choose', 'lot')",3
"('people', 'year')",3
"('help', 'year')",3
"('im', 'year')",5
"('school', 'year')",5
"('decision', 'lawyer')",3
"('decision', 'taking')",3
"('decision', 'experience')",3
"('decision', 'school')",3
"('ive', 'take')",3
"('ive', 'people')",5
"('help', 'ive')",3
"('ive', 'school')",3
"('come', 'upon')",3
"('come', 'good')",5
"('come', 'im')",5
"('people', 'take')",5
"('situation', 'take')",4
"('good', 'take')",4
"('im', 'take')",3
"('like', 'made')",6
"('made', 'people')",3
"('let', 'made')",3
"('education', 'like')",4
"('like', 'situation')",4
"('high', 'like')",3
"('class', 'want')",3
"('class', 'school')",3
"('experience', 'people')",3
"('education', 'people')",3
"('career', 'people')",4
"('let', 'people')",7
"('experience', 'help')",3
"('experience', 'im')",3
"('experience', 'school')",3
"('one', 'upon')",3
"('care', 'want')",3
"('grade', 'want')",3
"('high', 'want')",5
"('help', 'whether')",3
"('im', 'whether')",4
"('care', 'know')",3
"('getting', 'would')",4
"('getting', 'situation')",3
"('know', 'look')",5
"('know', 'school')",4
"('look', 'really')",4
"('let', 'would')",3
"('let', 'one')",8
"('offer', 'would')",3
"('offer', 'one')",4
"('high', 'would')",4
"('grade', 'high')",3
"('grade', 'school')",3
"('one', 'situation')",3
"('im', 'situation')",5
"('really', 'situation')",4
"('high', 'one')",3
"('high', 'lot')",3
"('high', 'im')",4
"('high', 'school')",5
"('exercise', 'value')",3
"('normative', 'value')",3
"('exercise', 'power')",3
"('normative', 'power')",3
"('agency', 'exercise')",4
"('different', 'normative')",3
"('dont', 'exactly')",4
"('exactly', 'life')",4
"('doesnt', 'exactly')",3
"('exactly', 'want')",4
"('exactly', 'know')",3
"('exactly', 'one')",3
"('agency', 'dont')",3
"('difficult', 'get')",4
"('end', 'year')",3
"('dont', 'wont')",3
"('dont', 'mean')",3
"('life', 'wont')",3
"('city', 'life')",3
"('doesnt', 'end')",3
"('end', 'want')",5
"('end', 'right')",3
"('city', 'one')",3
"('city', 'go')",3
"('go', 'love')",3
"('go', 'well')",4
"('better', 'much')",8
"('better', 'got')",5
"('even', 'much')",4
"('much', 'read')",3
"('also', 'much')",3
"('got', 'much')",3
"('anyone', 'much')",3
"('even', 'get')",4
"('even', 'made')",3
"('even', 'left')",3
"('even', 'im')",9
"('get', 'got')",4
"('got', 'time')",4
"('social', 'time')",3
"('dont', 'social')",3
"('another', 'made')",4
"('left', 'like')",4
"('got', 'like')",6
"('like', 'social')",3
"('got', 'life')",3
"('going', 'im')",6
"('create', 'even')",4
"('create', 'first')",3
"('option', 'student')",3
"('art', 'option')",3
"('drifter', 'even')",5
"('art', 'dont')",5
"('dont', 'future')",3
"('dont', 'usually')",3
"('first', 'like')",5
"('art', 'know')",4
"('art', 'need')",3
"('art', 'choice')",6
"('first', 'future')",3
"('ever', 'watched')",4
"('talk', 'watched')",4
"('perspective', 'talk')",4
"('everyone', 'thing')",4
"('philosopher', 'thats')",3
"('chose', 'dont')",4
"('option', 'stand')",3
"('dont', 'stand')",3
"('didnt', 'know')",6
"('better', 'didnt')",3
"('change', 'much')",4
"('choosing', 'go')",3
"('lesser', 'time')",3
"('go', 'lesser')",3
"('choice', 'lesser')",3
"('job', 'making')",5
"('back', 'job')",3
"('job', 'one')",5
"('choose', 'sure')",3
"('choose', 'friend')",4
"('go', 'two')",6
"('come', 'money')",3
"('good', 'money')",3
"('friend', 'year')",3
"('less', 'year')",3
"('like', 'sure')",3
"('sure', 'think')",4
"('actually', 'sure')",4
"('back', 'making')",3
"('making', 'watching')",3
"('actually', 'making')",5
"('go', 'making')",3
"('actually', 'come')",3
"('back', 'think')",3
"('back', 'less')",3
"('go', 'think')",5
"('friend', 'think')",3
"('less', 'think')",3
"('go', 'good')",5
"('go', 'less')",3
"('friend', 'good')",3
"('friend', 'one')",3
"('choice', 'friend')",4
"('better', 'college')",3
"('better', 'leave')",4
"('better', 'high')",3
"('better', 'school')",3
"('high', 'much')",3
"('go', 'much')",4
"('dont', 'leave')",3
"('leave', 'like')",3
"('leave', 'want')",3
"('leave', 'would')",4
"('high', 'leave')",3
"('leave', 'school')",3
"('next', 'video')",3
"('dont', 'friend')",3
"('dont', 'school')",4
"('want', 'went')",3
"('friend', 'want')",3
"('friend', 'know')",3
"('got', 'would')",3
"('change', 'got')",3
"('go', 'high')",3
"('go', 'school')",5
"('get', 'ill')",3
"('ill', 'one')",3
"('dont', 'lead')",4
"('leave', 'one')",3
"('dont', 'seems')",4
"('one', 'seems')",3
"('really', 'seems')",5
"('dont', 'pressure')",4
"('social', 'want')",3
"('really', 'social')",3
"('banking', 'better')",3
"('banking', 'job')",3
"('even', 'money')",3
"('even', 'without')",5
"('even', 'thats')",3
"('money', 'work')",4
"('banking', 'thing')",4
"('lawyer', 'right')",3
"('philosopher', 'work')",3
"('philosopher', 'ruth')",3
"('thing', 'wrong')",4
"('completely', 'wrong')",3
"('dont', 'never')",4
"('always', 'real')",3
"('always', 'right')",5
"('choose', 'question')",3
"('choose', 'philosophy')",3
"('become', 'real')",3
"('like', 'seems')",4
"('decided', 'life')",3
"('different', 'ive')",3
"('argument', 'decision')",4
"('everyone', 'matter')",3
"('like', 'whats')",3
"('completely', 'option')",3
"('cant', 'much')",4
"('best', 'doesnt')",5
"('arent', 'make')",3
"('arent', 'scientific')",3
"('couldnt', 'decision')",3
"('completely', 'decision')",3
"('thank', 'thing')",5
"('everyone', 'say')",4
"('everyone', 'hard')",3
"('completely', 'making')",3
"('come', 'completely')",3
"('like', 'topic')",3
"('doesnt', 'scientific')",3
"('couldnt', 'make')",3
"('completely', 'hard')",3
"('clear', 'hard')",3
"('little', 'talk')",5
"('reason', 'reflect')",3
"('put', 'reason')",4
"('choice', 'inside')",4
"('hard', 'inside')",3
"('actually', 'find')",4
"('end', 'making')",4
"('decision', 'end')",4
"('dr', 'talk')",3
"('dr', 'thank')",3
"('choosing', 'thank')",3
"('chang', 'talk')",8
"('end', 'talk')",5
"('kind', 'thank')",3
"('created', 'rather')",3
"('created', 'given')",3
"('kid', 'like')",3
"('even', 'think')",7
"('know', 'someone')",4
"('dad', 'help')",3
"('help', 'love')",3
"('dad', 'want')",3
"('dad', 'know')",3
"('im', 'wrong')",3
"('end', 'speech')",3
"('better', 'current')",3
"('current', 'get')",3
"('current', 'difficult')",3
"('better', 'learn')",3
"('find', 'something')",3
"('find', 'well')",3
"('find', 'think')",3
"('got', 'option')",3
"('ive', 'time')",3
"('time', 'well')",3
"('already', 'time')",4
"('stay', 'time')",3
"('learn', 'reason')",3
"('else', 'know')",3
"('else', 'im')",3
"('back', 'start')",3
"('go', 'start')",3
"('difficult', 'reason')",3
"('difficult', 'think')",3
"('difficult', 'isnt')",3
"('ive', 'last')",3
"('bad', 'im')",3
"('back', 'dont')",4
"('last', 'something')",3
"('last', 'think')",3
"('im', 'last')",3
"('know', 'stay')",3
"('stay', 'would')",3
"('im', 'stay')",4
"('decide', 'stay')",3
"('school', 'stay')",4
"('dont', 'presented')",3
"('choice', 'presented')",4
"('hard', 'presented')",4
"('see', 'simply')",3
"('friend', 'really')",3
"('going', 'looking')",3
"('looking', 'thank')",3
"('hard', 'seems')",6
"('choice', 'philosophical')",3
"('choice', 'deeply')",4
"('based', 'option')",3
"('better', 'two')",4
"('end', 'much')",3
"('going', 'two')",4
"('im', 'looking')",3
"('go', 'home')",3
"('end', 'im')",4
"('end', 'less')",3
"('always', 'thank')",4
"('always', 'people')",4
"('always', 'thing')",4
"('actually', 'always')",4
"('find', 'people')",3
"('find', 'thing')",5
"('every', 'wan')",3
"('every', 'na')",3
"('actually', 'thank')",3
"('people', 'truly')",4
"('thing', 'truly')",3
"('heart', 'people')",3
"('know', 'na')",3
"('back', 'day')",3
"('time', 'watched')",4
"('situation', 'time')",3
"('always', 'bit')",3
"('always', 'dont')",5
"('always', 'hard')",9
"('learn', 'make')",5
"('choice', 'weight')",3
"('good', 'message')",3
"('almost', 'make')",3
"('almost', 'choice')",3
"('actually', 'hard')",6
"('choice', 'force')",3
"('bad', 'exactly')",3
"('exactly', 'make')",3
"('decision', 'often')",3
"('decision', 'perfect')",3
"('everyone', 'know')",5
"('everyone', 'let')",3
"('big', 'doesnt')",4
"('another', 'big')",3
"('big', 'decide')",3
"('bad', 'let')",3
"('bad', 'cant')",4
"('equally', 'like')",4
"('doesnt', 'equally')",3
"('equally', 'one')",4
"('believe', 'doesnt')",3
"('believe', 'small')",3
"('believe', 'decide')",3
"('didnt', 'like')",5
"('doesnt', 'small')",3
"('doesnt', 'let')",3
"('didnt', 'say')",3
"('make', 'perfect')",3
"('easy', 'value')",3
"('agency', 'best')",3
"('decision', 'looking')",3
"('easy', 'making')",4
"('alternative', 'making')",6
"('choice', 'exercise')",4
"('exercise', 'hard')",4
"('choice', 'solve')",3
"('much', 'speech')",4
"('always', 'work')",3
"('always', 'one')",7
"('always', 'first')",3
"('always', 'u')",3
"('move', 'work')",3
"('thank', 'u')",3
"('stay', 'work')",3
"('becoming', 'hard')",3
"('would', 'wouldnt')",3
"('first', 'one')",6
"('let', 'saying')",3
"('saying', 'way')",3
"('let', 'way')",3
"('every', 'self')",3
"('put', 'value')",5
"('behind', 'value')",4
"('day', 'stay')",3
"('live', 'stay')",3
"('live', 'point')",3
"('point', 'true')",3
"('nothing', 'put')",3
"('nothing', 'want')",4
"('make', 'stay')",5
"('live', 'much')",3
"('help', 'live')",3
"('live', 'mom')",3
"('dad', 'live')",3
"('im', 'live')",3
"('live', 'moving')",3
"('money', 'stay')",3
"('go', 'help')",7
"('anyone', 'want')",3
"('however', 'im')",3
"('however', 'school')",3
"('make', 'social')",3
"('behind', 'isnt')",3
"('choice', 'stand')",3
"('school', 'still')",3
"('live', 'people')",3
"('back', 'people')",4
"('know', 'spend')",3
"('considering', 'two')",3
"('choice', 'face')",4
"('face', 'really')",4
"('face', 'hard')",3
"('asking', 'two')",3
"('order', 'truly')",3
"('order', 'people')",3
"('order', 'u')",3
"('information', 'reason')",4
"('information', 'people')",4
"('choice', 'information')",7
"('information', 'really')",4
"('hard', 'information')",4
"('people', 'something')",6
"('make', 'opinion')",3
"('need', 'u')",4
"('choice', 'opinion')",4
"('great', 'worse')",3
"('talk', 'worse')",4
"('thing', 'worse')",3
"('choose', 'family')",5
"('choose', 'different')",5
"('family', 'life')",4
"('choice', 'family')",7
"('like', 'path')",3
"('didnt', 'help')",4
"('path', 'thing')",3
"('didnt', 'path')",3
"('better', 'ted')",4
"('better', 'con')",3
"('better', 'seem')",3
"('better', 'pro')",3
"('better', 'point')",4
"('better', 'youre')",3
"('better', 'speech')",4
"('give', 'saying')",3
"('choosing', 'youre')",3
"('based', 'much')",4
"('miss', 'really')",3
"('answer', 'choose')",3
"('choose', 'con')",3
"('choose', 'problem')",4
"('choose', 'pro')",3
"('also', 'two')",5
"('problem', 'really')",4
"('really', 'youre')",3
"('good', 'live')",3
"('based', 'live')",3
"('made', 'ted')",3
"('life', 'ted')",3
"('ted', 'write')",3
"('based', 'ted')",3
"('ted', 'youre')",3
"('based', 'talk')",4
"('point', 'talk')",4
"('talk', 'youre')",3
"('based', 'logic')",3
"('made', 'saying')",3
"('based', 'made')",3
"('also', 'speech')",3
"('life', 'problem')",5
"('life', 'speech')",3
"('people', 'see')",3
"('people', 'youre')",4
"('go', 'people')",5
"('one', 'seem')",4
"('saying', 'see')",4
"('point', 'see')",3
"('problem', 'would')",4
"('speech', 'would')",3
"('go', 'problem')",3
"('good', 'youre')",3
"('good', 'speech')",5
"('one', 'youre')",3
"('one', 'speech')",3
"('choice', 'perfect')",4
"('go', 'point')",3
"('choice', 'youre')",4
"('choice', 'speech')",6
"('need', 'situation')",3
"('go', 'situation')",4
"('go', 'simple')",3
"('always', 'better')",4
"('arent', 'better')",3
"('better', 'let')",3
"('even', 'give')",5
"('give', 'think')",4
"('give', 'let')",3
"('give', 'par')",3
"('fear', 'value')",3
"('let', 'value')",6
"('always', 'fear')",3
"('always', 'isnt')",3
"('always', 'let')",3
"('even', 'power')",3
"('back', 'power')",3
"('dont', 'power')",3
"('let', 'power')",3
"('arent', 'choose')",3
"('choose', 'personal')",3
"('difficult', 'even')",3
"('even', 'science')",3
"('even', 'reason')",8
"('even', 'isnt')",4
"('even', 'let')",5
"('become', 'let')",4
"('arent', 'let')",3
"('arent', 'one')",3
"('decision', 'sure')",3
"('reason', 'sure')",4
"('sure', 'want')",3
"('make', 'sure')",5
"('fall', 'fear')",3
"('behind', 'fear')",3
"('fear', 'isnt')",3
"('fear', 'pressure')",3
"('choice', 'fall')",3
"('dont', 'personal')",3
"('con', 'dont')",3
"('dont', 'pro')",4
"('science', 'use')",3
"('different', 'use')",3
"('one', 'use')",3
"('let', 'put')",3
"('science', 'want')",3
"('according', 'reason')",3
"('drifter', 'let')",4
"('end', 'little')",4
"('circle', 'talking')",6
"('shes', 'talking')",3
"('bit', 'end')",4
"('bit', 'shes')",3
"('end', 'video')",3
"('pro', 'thing')",4
"('con', 'thing')",3
"('choice', 'context')",3
"('always', 'much')",4
"('need', 'philosopher')",4
"('much', 'philosopher')",3
"('much', 'well')",3
"('philosopher', 'talk')",4
"('talk', 'well')",3
"('nothing', 'time')",3
"('thought', 'time')",5
"('problem', 'time')",3
"('choice', 'start')",4
"('hard', 'start')",3
"('nothing', 'work')",3
"('back', 'hard')",4
"('risk', 'situation')",3
"('getting', 'problem')",3
"('need', 'problem')",3
"('good', 'thinking')",3
"('choice', 'social')",3
"('hard', 'social')",3
"('choice', 'country')",3
"('make', 'watched')",4
"('saying', 'time')",3
"('best', 'sure')",3
"('best', 'many')",3
"('get', 'many')",3
"('thing', 'three')",3
"('ever', 'thing')",3
"('ted', 'thing')",4
"('ted', 'time')",4
"('choice', 'exactly')",3
"('anything', 'understand')",4
"('anything', 'think')",4
"('outcome', 'well')",3
"('going', 'well')",3
"('go', 'thing')",5
"('important', 'way')",3
"('art', 'better')",3
"('chose', 'hard')",3
"('beautiful', 'even')",3
"('even', 'people')",3
"('even', 'look')",3
"('simply', 'time')",3
"('art', 'time')",3
"('end', 'time')",4
"('really', 'someone')",3
"('decision', 'family')",4
"('family', 'people')",3
"('example', 'family')",3
"('family', 'one')",5
