pair,count
"('fall', 'something')",6
"('flow', 'something')",5
"('everything', 'something')",16
"('radiation', 'something')",10
"('something', 'space')",27
"('something', 'time')",37
"('something', 'yet')",7
"('evaporate', 'something')",4
"('sense', 'something')",5
"('due', 'something')",7
"('back', 'something')",12
"('something', 'well')",13
"('mind', 'something')",9
"('put', 'something')",4
"('said', 'something')",10
"('reach', 'something')",6
"('something', 'think')",26
"('something', 'thing')",26
"('ever', 'something')",12
"('something', 'travel')",5
"('know', 'something')",32
"('infinitely', 'something')",3
"('look', 'something')",16
"('end', 'something')",10
"('something', 'would')",19
"('faster', 'something')",6
"('gravity', 'something')",15
"('got', 'something')",4
"('high', 'something')",6
"('meaning', 'something')",5
"('closer', 'something')",4
"('need', 'something')",8
"('something', 'wave')",6
"('may', 'something')",11
"('something', 'youre')",5
"('brain', 'something')",4
"('doesnt', 'falling')",4
"('falling', 'hole')",13
"('falling', 'point')",5
"('falling', 'particle')",5
"('even', 'falling')",4
"('energy', 'falling')",5
"('could', 'falling')",4
"('dont', 'falling')",6
"('falling', 'like')",8
"('falling', 'horizon')",7
"('falling', 'perhaps')",3
"('falling', 'hawking')",3
"('falling', 'relative')",3
"('earth', 'falling')",3
"('falling', 'light')",6
"('falling', 'get')",3
"('center', 'falling')",4
"('core', 'falling')",3
"('falling', 'see')",4
"('black', 'falling')",13
"('cant', 'falling')",5
"('away', 'falling')",6
"('falling', 'force')",5
"('falling', 'make')",5
"('falling', 'mass')",6
"('fall', 'falling')",4
"('everything', 'falling')",6
"('falling', 'radiation')",4
"('falling', 'space')",7
"('falling', 'time')",11
"('falling', 'sense')",5
"('due', 'falling')",3
"('back', 'falling')",5
"('falling', 'well')",4
"('falling', 'reach')",5
"('falling', 'think')",6
"('falling', 'thing')",6
"('ever', 'falling')",3
"('falling', 'know')",4
"('falling', 'would')",6
"('falling', 'gravity')",6
"('body', 'medium')",3
"('hole', 'medium')",4
"('every', 'medium')",3
"('dont', 'medium')",4
"('medium', 'take')",3
"('like', 'medium')",5
"('going', 'medium')",3
"('get', 'medium')",3
"('black', 'medium')",4
"('medium', 'physic')",3
"('medium', 'time')",4
"('medium', 'well')",3
"('medium', 'mind')",3
"('medium', 'would')",3
"('may', 'medium')",3
"('doesnt', 'torn')",3
"('hole', 'torn')",3
"('like', 'torn')",3
"('apart', 'torn')",3
"('black', 'torn')",3
"('torn', 'would')",3
"('doesnt', 'speed')",5
"('body', 'doesnt')",3
"('doesnt', 'normal')",3
"('doesnt', 'hole')",38
"('doesnt', 'within')",7
"('doesnt', 'point')",9
"('doesnt', 'go')",8
"('doesnt', 'power')",4
"('doesnt', 'every')",6
"('doesnt', 'particle')",19
"('doesnt', 'even')",12
"('doesnt', 'energy')",15
"('doesnt', 'explained')",3
"('could', 'doesnt')",12
"('doesnt', 'dont')",21
"('doesnt', 'take')",8
"('distance', 'doesnt')",4
"('doesnt', 'like')",24
"('doesnt', 'horizon')",7
"('doesnt', 'field')",5
"('doesnt', 'stop')",5
"('doesnt', 'hawking')",9
"('doesnt', 'going')",5
"('doesnt', 'length')",3
"('doesnt', 'etc')",4
"('always', 'doesnt')",11
"('doesnt', 'earth')",5
"('doesnt', 'light')",13
"('doesnt', 'longer')",3
"('doesnt', 'get')",11
"('doesnt', 'quite')",3
"('doesnt', 'stretched')",4
"('doesnt', 'start')",4
"('center', 'doesnt')",5
"('doesnt', 'thought')",4
"('doesnt', 'hope')",3
"('core', 'doesnt')",3
"('doesnt', 'thats')",10
"('doesnt', 'see')",14
"('doesnt', 'maybe')",7
"('apart', 'doesnt')",3
"('doesnt', 'perception')",4
"('black', 'doesnt')",38
"('cant', 'doesnt')",7
"('away', 'doesnt')",4
"('doesnt', 'ring')",3
"('doesnt', 'force')",6
"('doesnt', 'make')",14
"('doesnt', 'physic')",4
"('direction', 'doesnt')",3
"('doesnt', 'mass')",16
"('doesnt', 'fall')",8
"('doesnt', 'flow')",3
"('doesnt', 'everything')",14
"('doesnt', 'radiation')",14
"('doesnt', 'space')",12
"('doesnt', 'time')",24
"('doesnt', 'evaporate')",3
"('doesnt', 'sense')",8
"('doesnt', 'due')",4
"('doesnt', 'explosion')",4
"('back', 'doesnt')",13
"('doesnt', 'well')",7
"('doesnt', 'mind')",3
"('doesnt', 'put')",6
"('doesnt', 'reach')",5
"('doesnt', 'think')",9
"('doesnt', 'probably')",3
"('doesnt', 'thing')",11
"('doesnt', 'ever')",7
"('doesnt', 'travel')",6
"('doesnt', 'know')",19
"('doesnt', 'infinitely')",3
"('doesnt', 'look')",9
"('doesnt', 'end')",7
"('doesnt', 'would')",18
"('doesnt', 'faster')",3
"('doesnt', 'gravity')",14
"('doesnt', 'spaghettified')",3
"('doesnt', 'meaning')",3
"('doesnt', 'need')",8
"('doesnt', 'wave')",4
"('doesnt', 'may')",5
"('doesnt', 'youre')",5
"('magnetic', 'speed')",3
"('running', 'speed')",3
"('speed', 'spin')",3
"('normal', 'speed')",3
"('hole', 'speed')",51
"('speed', 'within')",4
"('point', 'speed')",11
"('far', 'speed')",3
"('gluon', 'speed')",3
"('go', 'speed')",14
"('speed', 'sucked')",6
"('every', 'speed')",5
"('particle', 'speed')",12
"('imagine', 'speed')",4
"('even', 'speed')",9
"('quark', 'speed')",3
"('energy', 'speed')",11
"('could', 'speed')",10
"('dont', 'speed')",6
"('speed', 'take')",10
"('distance', 'speed')",4
"('like', 'speed')",24
"('horizon', 'speed')",12
"('field', 'speed')",6
"('speed', 'stop')",10
"('perhaps', 'speed')",4
"('speed', 'thinking')",4
"('hawking', 'speed')",7
"('going', 'speed')",4
"('fabric', 'speed')",4
"('relative', 'speed')",6
"('etc', 'speed')",7
"('always', 'speed')",4
"('earth', 'speed')",8
"('light', 'speed')",59
"('longer', 'speed')",5
"('get', 'speed')",9
"('speed', 'stretched')",3
"('speed', 'start')",6
"('center', 'speed')",12
"('speed', 'traveling')",3
"('allow', 'speed')",3
"('speed', 'thought')",4
"('hope', 'speed')",3
"('speed', 'thats')",3
"('see', 'speed')",15
"('maybe', 'speed')",6
"('apart', 'speed')",3
"('black', 'speed')",52
"('cant', 'speed')",10
"('away', 'speed')",9
"('force', 'speed')",7
"('make', 'speed')",11
"('slow', 'speed')",8
"('physic', 'speed')",7
"('direction', 'speed')",6
"('mass', 'speed')",18
"('fall', 'speed')",5
"('flow', 'speed')",5
"('everything', 'speed')",16
"('radiation', 'speed')",11
"('space', 'speed')",18
"('speed', 'time')",33
"('speed', 'yet')",5
"('sense', 'speed')",3
"('due', 'speed')",8
"('back', 'speed')",8
"('speed', 'well')",5
"('put', 'speed')",6
"('reach', 'speed')",8
"('speed', 'think')",13
"('speed', 'thing')",12
"('ever', 'speed')",7
"('speed', 'travel')",16
"('know', 'speed')",12
"('infinitely', 'speed')",3
"('look', 'speed')",7
"('end', 'speed')",6
"('speed', 'would')",15
"('faster', 'speed')",21
"('gravity', 'speed')",24
"('high', 'speed')",7
"('closer', 'speed')",3
"('need', 'speed')",8
"('speed', 'wave')",4
"('may', 'speed')",8
"('hole', 'try')",6
"('point', 'try')",3
"('go', 'try')",3
"('every', 'try')",5
"('particle', 'try')",4
"('energy', 'try')",4
"('dont', 'try')",4
"('take', 'try')",3
"('like', 'try')",8
"('etc', 'try')",3
"('always', 'try')",5
"('earth', 'try')",3
"('get', 'try')",6
"('start', 'try')",3
"('thats', 'try')",4
"('black', 'try')",6
"('cant', 'try')",4
"('away', 'try')",3
"('make', 'try')",6
"('physic', 'try')",3
"('everything', 'try')",3
"('space', 'try')",7
"('time', 'try')",10
"('back', 'try')",3
"('mind', 'try')",4
"('put', 'try')",3
"('think', 'try')",6
"('probably', 'try')",3
"('thing', 'try')",7
"('ever', 'try')",3
"('know', 'try')",6
"('look', 'try')",3
"('end', 'try')",4
"('try', 'would')",4
"('hole', 'magnetic')",10
"('magnetic', 'within')",3
"('magnetic', 'point')",3
"('go', 'magnetic')",3
"('even', 'magnetic')",4
"('magnetic', 'quark')",3
"('energy', 'magnetic')",6
"('could', 'magnetic')",3
"('like', 'magnetic')",6
"('field', 'magnetic')",13
"('etc', 'magnetic')",3
"('earth', 'magnetic')",3
"('light', 'magnetic')",6
"('core', 'magnetic')",4
"('magnetic', 'thats')",3
"('magnetic', 'see')",6
"('black', 'magnetic')",11
"('cant', 'magnetic')",4
"('away', 'magnetic')",3
"('force', 'magnetic')",7
"('magnetic', 'physic')",5
"('decay', 'magnetic')",3
"('magnetic', 'mass')",5
"('everything', 'magnetic')",4
"('magnetic', 'space')",4
"('magnetic', 'time')",6
"('magnetic', 'think')",4
"('magnetic', 'probably')",3
"('magnetic', 'thing')",4
"('magnetic', 'would')",5
"('gravity', 'magnetic')",9
"('high', 'magnetic')",3
"('hole', 'split')",4
"('particle', 'split')",4
"('energy', 'split')",3
"('black', 'split')",3
"('make', 'split')",3
"('space', 'split')",3
"('split', 'time')",3
"('ever', 'split')",3
"('split', 'would')",4
"('body', 'hole')",11
"('body', 'within')",4
"('body', 'point')",4
"('body', 'far')",3
"('body', 'power')",3
"('body', 'particle')",3
"('body', 'energy')",7
"('body', 'dont')",6
"('body', 'take')",4
"('body', 'distance')",3
"('body', 'like')",8
"('body', 'break')",3
"('body', 'horizon')",4
"('body', 'field')",3
"('body', 'perhaps')",3
"('body', 'fabric')",3
"('body', 'etc')",3
"('always', 'body')",3
"('body', 'earth')",3
"('body', 'light')",3
"('body', 'get')",4
"('body', 'thought')",3
"('body', 'hope')",3
"('body', 'maybe')",3
"('black', 'body')",11
"('body', 'cant')",6
"('away', 'body')",3
"('body', 'force')",3
"('body', 'make')",3
"('body', 'physic')",3
"('body', 'mass')",6
"('body', 'fall')",3
"('body', 'everything')",6
"('body', 'radiation')",3
"('body', 'space')",7
"('body', 'time')",10
"('body', 'sense')",4
"('body', 'due')",3
"('body', 'mind')",6
"('body', 'think')",6
"('body', 'thing')",3
"('body', 'ever')",3
"('body', 'travel')",3
"('body', 'know')",5
"('body', 'would')",6
"('body', 'gravity')",4
"('body', 'high')",3
"('body', 'meaning')",3
"('body', 'need')",4
"('body', 'wave')",4
"('body', 'may')",4
"('body', 'brain')",3
"('hole', 'running')",5
"('point', 'running')",3
"('go', 'running')",3
"('even', 'running')",4
"('field', 'running')",3
"('light', 'running')",4
"('center', 'running')",4
"('black', 'running')",5
"('mass', 'running')",3
"('running', 'time')",6
"('running', 'think')",4
"('gravity', 'running')",3
"('normal', 'spin')",4
"('hole', 'spin')",9
"('spin', 'within')",4
"('point', 'spin')",3
"('gluon', 'spin')",3
"('particle', 'spin')",4
"('even', 'spin')",3
"('quark', 'spin')",3
"('energy', 'spin')",7
"('could', 'spin')",5
"('distance', 'spin')",3
"('like', 'spin')",5
"('horizon', 'spin')",5
"('field', 'spin')",3
"('hawking', 'spin')",3
"('etc', 'spin')",4
"('light', 'spin')",5
"('spin', 'start')",3
"('see', 'spin')",4
"('apart', 'spin')",3
"('black', 'spin')",9
"('force', 'spin')",5
"('physic', 'spin')",3
"('mass', 'spin')",5
"('fall', 'spin')",3
"('everything', 'spin')",3
"('radiation', 'spin')",3
"('space', 'spin')",4
"('spin', 'time')",4
"('spin', 'yet')",4
"('due', 'spin')",3
"('back', 'spin')",4
"('spin', 'think')",4
"('ever', 'spin')",3
"('spin', 'travel')",3
"('know', 'spin')",4
"('spin', 'would')",5
"('gravity', 'spin')",5
"('need', 'spin')",3
"('curved', 'hole')",3
"('curved', 'energy')",3
"('curved', 'take')",3
"('curved', 'relative')",3
"('curved', 'earth')",3
"('curved', 'light')",3
"('center', 'curved')",3
"('curved', 'thats')",3
"('black', 'curved')",3
"('curved', 'mass')",3
"('curved', 'time')",3
"('curved', 'due')",3
"('curved', 'gravity')",3
"('hole', 'towards')",12
"('towards', 'within')",3
"('point', 'towards')",5
"('go', 'towards')",4
"('even', 'towards')",3
"('energy', 'towards')",3
"('like', 'towards')",4
"('field', 'towards')",3
"('hawking', 'towards')",3
"('light', 'towards')",4
"('get', 'towards')",5
"('center', 'towards')",4
"('thats', 'towards')",3
"('black', 'towards')",12
"('force', 'towards')",5
"('mass', 'towards')",4
"('space', 'towards')",8
"('time', 'towards')",6
"('back', 'towards')",3
"('know', 'towards')",3
"('end', 'towards')",3
"('towards', 'would')",4
"('gravity', 'towards')",5
"('hole', 'normal')",10
"('normal', 'within')",4
"('far', 'normal')",3
"('gluon', 'normal')",3
"('go', 'normal')",3
"('normal', 'particle')",3
"('normal', 'quark')",3
"('energy', 'normal')",5
"('could', 'normal')",3
"('dont', 'normal')",6
"('like', 'normal')",9
"('horizon', 'normal')",4
"('field', 'normal')",3
"('hawking', 'normal')",3
"('normal', 'relative')",3
"('etc', 'normal')",3
"('light', 'normal')",4
"('get', 'normal')",3
"('normal', 'start')",3
"('normal', 'separated')",3
"('normal', 'see')",5
"('black', 'normal')",10
"('force', 'normal')",4
"('make', 'normal')",3
"('mass', 'normal')",3
"('everything', 'normal')",6
"('normal', 'radiation')",3
"('normal', 'space')",6
"('normal', 'time')",7
"('normal', 'yet')",3
"('due', 'normal')",4
"('back', 'normal')",3
"('normal', 'think')",5
"('ever', 'normal')",3
"('normal', 'travel')",3
"('know', 'normal')",5
"('look', 'normal')",4
"('end', 'normal')",3
"('normal', 'would')",3
"('gravity', 'normal')",4
"('normal', 'youre')",3
"('get', 'touch')",3
"('think', 'touch')",3
"('hole', 'spiral')",3
"('hole', 'within')",24
"('hole', 'point')",66
"('hole', 'smaller')",13
"('far', 'hole')",19
"('gluon', 'hole')",5
"('go', 'hole')",67
"('hole', 'youll')",5
"('hole', 'power')",9
"('hole', 'sucked')",17
"('every', 'hole')",35
"('hole', 'particle')",93
"('hole', 'imagine')",22
"('even', 'hole')",73
"('hole', 'quark')",6
"('energy', 'hole')",79
"('explained', 'hole')",14
"('could', 'hole')",98
"('hole', 'stretch')",4
"('dont', 'hole')",86
"('hole', 'take')",52
"('distance', 'hole')",11
"('hole', 'pulled')",5
"('hole', 'like')",159
"('break', 'hole')",11
"('hole', 'horizon')",63
"('field', 'hole')",23
"('hole', 'stop')",33
"('describe', 'hole')",7
"('hole', 'perhaps')",19
"('hole', 'loses')",9
"('hole', 'stretching')",3
"('hole', 'thinking')",16
"('done', 'hole')",4
"('hawking', 'hole')",54
"('hole', 'journey')",4
"('going', 'hole')",34
"('hole', 'length')",3
"('fabric', 'hole')",16
"('hole', 'relative')",15
"('etc', 'hole')",20
"('always', 'hole')",35
"('earth', 'hole')",38
"('hole', 'light')",116
"('hole', 'longer')",13
"('hole', 'thin')",3
"('get', 'hole')",71
"('hole', 'quite')",8
"('hole', 'stretched')",7
"('hole', 'theyre')",8
"('hole', 'start')",24
"('center', 'hole')",45
"('hole', 'traveling')",4
"('allow', 'hole')",3
"('hole', 'thought')",35
"('hole', 'hope')",9
"('core', 'hole')",10
"('gravitation', 'hole')",6
"('hole', 'thats')",39
"('hole', 'separated')",6
"('hole', 'see')",82
"('hole', 'maybe')",43
"('apart', 'hole')",12
"('hole', 'perception')",8
"('black', 'hole')",869
"('cant', 'hole')",60
"('away', 'hole')",38
"('hole', 'ring')",6
"('force', 'hole')",35
"('hole', 'make')",60
"('hole', 'slow')",12
"('gon', 'hole')",4
"('hole', 'physic')",28
"('hole', 'na')",5
"('decay', 'hole')",9
"('direction', 'hole')",13
"('hole', 'mass')",91
"('fall', 'hole')",28
"('flow', 'hole')",9
"('everything', 'hole')",78
"('hole', 'radiation')",67
"('hole', 'space')",132
"('hole', 'time')",180
"('hole', 'yet')",25
"('evaporate', 'hole')",10
"('hole', 'sense')",24
"('due', 'hole')",21
"('explosion', 'hole')",10
"('assume', 'hole')",6
"('back', 'hole')",53
"('hole', 'well')",32
"('hole', 'mind')",24
"('hole', 'put')",21
"('hole', 'said')",21
"('hole', 'reach')",18
"('hole', 'turning')",3
"('hole', 'think')",98
"('hole', 'probably')",14
"('hole', 'thing')",77
"('ever', 'hole')",38
"('hole', 'travel')",21
"('hole', 'know')",106
"('hole', 'infinitely')",13
"('hole', 'look')",29
"('end', 'hole')",51
"('hole', 'would')",129
"('faster', 'hole')",22
"('couldnt', 'hole')",7
"('haha', 'hole')",4
"('gravity', 'hole')",96
"('got', 'hole')",12
"('hole', 'spaghettified')",3
"('high', 'hole')",17
"('hole', 'meaning')",13
"('closer', 'hole')",10
"('hole', 'need')",29
"('hole', 'wave')",16
"('hole', 'may')",36
"('hole', 'youre')",14
"('brain', 'hole')",9
"('like', 'spiral')",3
"('center', 'spiral')",3
"('black', 'spiral')",3
"('mass', 'spiral')",3
"('spiral', 'would')",3
"('point', 'within')",4
"('smaller', 'within')",3
"('far', 'within')",5
"('gluon', 'within')",4
"('go', 'within')",6
"('sucked', 'within')",3
"('every', 'within')",5
"('particle', 'within')",8
"('imagine', 'within')",3
"('even', 'within')",5
"('quark', 'within')",4
"('energy', 'within')",9
"('explained', 'within')",3
"('could', 'within')",9
"('dont', 'within')",3
"('take', 'within')",7
"('distance', 'within')",4
"('like', 'within')",17
"('break', 'within')",3
"('horizon', 'within')",9
"('field', 'within')",8
"('thinking', 'within')",6
"('hawking', 'within')",7
"('relative', 'within')",4
"('etc', 'within')",4
"('always', 'within')",4
"('earth', 'within')",4
"('light', 'within')",9
"('get', 'within')",5
"('start', 'within')",4
"('center', 'within')",4
"('thought', 'within')",7
"('core', 'within')",3
"('separated', 'within')",3
"('see', 'within')",10
"('apart', 'within')",4
"('perception', 'within')",3
"('black', 'within')",24
"('cant', 'within')",5
"('force', 'within')",6
"('make', 'within')",5
"('physic', 'within')",7
"('mass', 'within')",12
"('fall', 'within')",5
"('flow', 'within')",3
"('everything', 'within')",3
"('radiation', 'within')",8
"('space', 'within')",15
"('time', 'within')",16
"('within', 'yet')",3
"('sense', 'within')",4
"('back', 'within')",5
"('well', 'within')",4
"('put', 'within')",4
"('said', 'within')",3
"('reach', 'within')",3
"('think', 'within')",6
"('probably', 'within')",3
"('thing', 'within')",6
"('ever', 'within')",4
"('know', 'within')",7
"('look', 'within')",4
"('end', 'within')",8
"('within', 'would')",9
"('gravity', 'within')",6
"('meaning', 'within')",4
"('need', 'within')",3
"('wave', 'within')",5
"('may', 'within')",4
"('within', 'youre')",3
"('point', 'smaller')",6
"('far', 'point')",5
"('go', 'point')",11
"('point', 'sucked')",4
"('every', 'point')",10
"('particle', 'point')",19
"('imagine', 'point')",6
"('even', 'point')",15
"('energy', 'point')",23
"('could', 'point')",17
"('dont', 'point')",10
"('point', 'take')",11
"('distance', 'point')",7
"('like', 'point')",27
"('horizon', 'point')",15
"('field', 'point')",6
"('point', 'stop')",9
"('perhaps', 'point')",7
"('done', 'point')",3
"('hawking', 'point')",6
